Number,Mound,Ditch,St Francis,Platform,Num_Mounds,Max Mound Area (sq ft),Max Mound Height (ft),PFG Type,Easting,Northing,Name
,0.0,0.0,0,0.0,0,0.0,0.0,,699960.0,3938320.0,3PO0157
,0.0,0.0,0,0.0,0,0.0,0.0,,707100.0,3961680.0,Craighead Lake
,0.0,0.0,0,0.0,0,0.0,0.0,,696850.0,3982000.0,Milner
,0.0,0.0,0,0.0,0,0.0,0.0,,654030.0,3794900.0,Mitchell Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,657110.0,3798210.0,Mccauley Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,665450.0,3849620.0,Rigdon #2
,0.0,0.0,0,0.0,0,0.0,0.0,,699570.0,3828960.0,Rice Place
,0.0,0.0,0,0.0,0,0.0,0.0,,699530.0,3828620.0,Willie
,0.0,0.0,0,0.0,0,0.0,0.0,,701550.0,3832320.0,Jones Place
,0.0,0.0,0,0.0,0,0.0,0.0,,715520.0,3826160.0,Mimosa
,0.0,0.0,0,0.0,0,0.0,0.0,,690620.0,3828340.0,"Tractor,Evelyn S. Cooke"
,0.0,0.0,0,0.0,0,0.0,0.0,,712830.0,3831960.0,Posted
,0.0,0.0,0,0.0,0,0.0,0.0,,715150.0,3941150.0,3PO0476
,0.0,0.0,0,0.0,0,0.0,0.0,,718430.0,3980920.0,3CG0003
,0.0,0.0,0,0.0,0,0.0,0.0,,722410.0,3973680.0,"Grimes, Conley"
,0.0,0.0,0,0.0,0,0.0,0.0,,723260.0,3978100.0,"Crews, Bert Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,725340.0,3973340.0,Crabtree (1)
,0.0,0.0,0,0.0,0,0.0,0.0,,724130.0,3978830.0,"Wallace, T.A. Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,726300.0,3973460.0,"States, Mrs. Joann Pl. 1"
,0.0,0.0,0,0.0,0,0.0,0.0,,726820.0,3973860.0,Hood Place (B) 2
,0.0,0.0,0,0.0,0,0.0,0.0,,743990.0,3980450.0,Cypress Tree
,0.0,0.0,0,0.0,0,0.0,0.0,,694600.0,3975490.0,3CG0051
,0.0,0.0,0,0.0,0,0.0,0.0,,705670.0,3977290.0,Barnett's Dr. H.C. Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,694600.0,3981680.0,"Hutchinson, Bowman"
,0.0,0.0,0,0.0,0,0.0,0.0,,725060.0,3982020.0,3CG0087
,0.0,0.0,0,0.0,0,0.0,0.0,,727620.0,3975420.0,3CG0098
,0.0,0.0,0,0.0,0,0.0,0.0,,696820.0,3979160.0,"Carney, H.A. Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,696940.0,3980570.0,"Craighead, Coy Hester #1"
,0.0,0.0,0,0.0,0,0.0,0.0,,720620.0,3976020.0,3CG0152
,0.0,0.0,0,0.0,0,0.0,0.0,,693180.0,3977600.0,Stevens #3
,0.0,0.0,0,0.0,0,0.0,0.0,,693230.0,3973060.0,James #2
,0.0,0.0,0,0.0,0,0.0,0.0,,693010.0,3972520.0,Stevens #7
,0.0,0.0,0,0.0,0,0.0,0.0,,695450.0,3975430.0,Thomas #2
,0.0,0.0,0,0.0,0,0.0,0.0,,696440.0,3980680.0,"Fielder, H.B."
,0.0,0.0,0,0.0,0,0.0,0.0,,719960.0,3975860.0,3CG0148
,0.0,0.0,0,0.0,0,0.0,0.0,,720760.0,3976190.0,3CG0151
,0.0,0.0,0,0.0,0,0.0,0.0,,717720.0,3973430.0,3CG0185
,0.0,0.0,0,0.0,0,0.0,0.0,,720270.0,3972760.0,3CG0211
,0.0,0.0,0,0.0,0,0.0,0.0,,693670.0,3979330.0,5/8 Miles South Of 3cg57
,0.0,0.0,0,0.0,0,0.0,0.0,,724320.0,3980200.0,3CG0212
,0.0,0.0,0,0.0,0,0.0,0.0,,692200.0,3973410.0,Burris #5
,0.0,0.0,0,0.0,0,0.0,0.0,,680540.0,3956850.0,3CG0230
,0.0,0.0,0,0.0,0,0.0,0.0,,682010.0,3961860.0,3CG0233
,0.0,0.0,0,0.0,0,0.0,0.0,,692680.0,3971840.0,Foreman #2
,0.0,0.0,0,0.0,0,0.0,0.0,,694400.0,3973910.0,3CG0306
,0.0,0.0,0,0.0,0,0.0,0.0,,694320.0,3973820.0,3CG0307
,0.0,0.0,0,0.0,0,0.0,0.0,,724810.0,3981860.0,3CG0328
,0.0,0.0,0,0.0,0,0.0,0.0,,687860.0,3965380.0,3CG0329
,0.0,0.0,0,0.0,0,0.0,0.0,,718040.0,3961430.0,3CG0337
,0.0,0.0,0,0.0,0,0.0,0.0,,695680.0,3976970.0,Wood Chippin
,0.0,0.0,0,0.0,0,0.0,0.0,,694640.0,3974610.0,Trouter
,0.0,0.0,0,0.0,0,0.0,0.0,,694800.0,3976650.0,3CG0482
,0.0,0.0,0,0.0,0,0.0,0.0,,695680.0,3976750.0,3CG0485
,0.0,0.0,0,0.0,0,0.0,0.0,,733500.0,3975040.0,Mcfarlin
,0.0,0.0,0,0.0,0,0.0,0.0,,716680.0,3954140.0,3CG0503
,0.0,0.0,0,0.0,0,0.0,0.0,,715560.0,3957060.0,3CG0519
,0.0,0.0,0,0.0,0,0.0,0.0,,691750.0,3955060.0,3CG0772
,0.0,0.0,0,0.0,0,0.0,0.0,,720490.0,3961130.0,3CG0740
,0.0,0.0,0,0.0,0,0.0,0.0,,699440.0,3859580.0,3LE0101
,0.0,0.0,0,0.0,0,0.0,0.0,,696240.0,3860000.0,3LE0102
,0.0,0.0,0,0.0,0,0.0,0.0,,690140.0,3921520.0,Connley Place
,0.0,0.0,0,0.0,0,0.0,0.0,,689460.0,3918370.0,Noonen South 1
,0.0,0.0,0,0.0,0,0.0,0.0,,712450.0,3935800.0,Goff
,0.0,0.0,0,0.0,0,0.0,0.0,,707720.0,3942240.0,Brown
,0.0,0.0,0,0.0,0,0.0,0.0,,683400.0,3932470.0,3PO0011
,0.0,0.0,0,0.0,0,0.0,0.0,,700560.0,3930750.0,3PO0012
,0.0,0.0,0,0.0,0,0.0,0.0,,679720.0,3924380.0,Tilley Place
,0.0,0.0,0,0.0,0,0.0,0.0,,690800.0,3925030.0,Gunner 1
,0.0,0.0,0,0.0,0,0.0,0.0,,691210.0,3926750.0,Gunner 3
,0.0,0.0,0,0.0,0,0.0,0.0,,691640.0,3926810.0,"Gunner, V.C. 4"
,0.0,0.0,0,0.0,0,0.0,0.0,,716850.0,3953500.0,County Line #1
,0.0,0.0,0,0.0,0,0.0,0.0,,716840.0,3953320.0,County Line #2
,0.0,0.0,0,0.0,0,0.0,0.0,,716960.0,3953050.0,County Line #3
,0.0,0.0,0,0.0,0,0.0,0.0,,695220.0,3930920.0,Brand
,0.0,0.0,0,0.0,0,0.0,0.0,,713600.0,3950450.0,3PO0140
,0.0,0.0,0,0.0,0,0.0,0.0,,714600.0,3935870.0,Landers #2
,0.0,0.0,0,0.0,0,0.0,0.0,,696770.0,3930930.0,Maddox - Brand
,0.0,0.0,0,0.0,0,0.0,0.0,,684310.0,3949900.0,3PO0161
,0.0,0.0,0,0.0,0,0.0,0.0,,681100.0,3925140.0,Lelan
,0.0,0.0,0,0.0,0,0.0,0.0,,715550.0,3936460.0,Landers
,0.0,0.0,0,0.0,0,0.0,0.0,,716070.0,3950870.0,Patterson
,0.0,0.0,0,0.0,0,0.0,0.0,,715500.0,3948600.0,3PO0176
,0.0,0.0,0,0.0,0,0.0,0.0,,715350.0,3944850.0,3PO0180
,0.0,0.0,0,0.0,0,0.0,0.0,,718010.0,3951100.0,"Harlan, Crawford #2"
,0.0,0.0,0,0.0,0,0.0,0.0,,717460.0,3945800.0,Promised Land
,0.0,0.0,0,0.0,0,0.0,0.0,,716770.0,3946060.0,3PO0245
,0.0,0.0,0,0.0,0,0.0,0.0,,714640.0,3948640.0,3PO0246
,0.0,0.0,0,0.0,0,0.0,0.0,,695250.0,3929700.0,Condra #2
,0.0,0.0,0,0.0,0,0.0,0.0,,720520.0,3930520.0,Cart's Camp
,0.0,0.0,0,0.0,0,0.0,0.0,,715890.0,3929500.0,Stuckey #7
,0.0,0.0,0,0.0,0,0.0,0.0,,696470.0,3930250.0,Maddox
,0.0,0.0,0,0.0,0,0.0,0.0,,710430.0,3948280.0,3PO0437
,0.0,0.0,0,0.0,0,0.0,0.0,,686080.0,3900665.0,"Burns, Roscoe"
,0.0,0.0,0,0.0,0,0.0,0.0,,679640.0,3921400.0,Crouch Place
,0.0,0.0,0,0.0,0,0.0,0.0,,679570.0,3923340.0,Bollinger Place
,0.0,0.0,0,0.0,0,0.0,0.0,,694620.0,3891700.0,Clara
,0.0,0.0,0,0.0,0,0.0,0.0,,691820.0,3904300.0,"Hunt, Mrs. Jess Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,705130.0,3923250.0,Cherry Valley Mound Group
,0.0,0.0,0,0.0,0,0.0,0.0,,697320.0,3915220.0,"Robinson, Harry Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,689820.0,3895000.0,Flossie Davis Place
,0.0,0.0,0,0.0,0,0.0,0.0,,691400.0,3884450.0,3SF0002
,0.0,0.0,0,0.0,0,0.0,0.0,,688250.0,3911200.0,"Harper, J.L. 2"
,0.0,0.0,0,0.0,0,0.0,0.0,,715170.0,3917550.0,3CS0091
,0.0,0.0,0,0.0,0,0.0,0.0,,708150.0,3895350.0,3CS0145
,0.0,0.0,0,0.0,0,0.0,0.0,,685500.0,3900460.0,"Hess, Albert Place 1"
,0.0,0.0,0,0.0,0,0.0,0.0,,730020.0,3962700.0,3CG0890
,0.0,0.0,0,0.0,0,0.0,0.0,,689280.0,3953930.0,3CG0921
,0.0,0.0,0,0.0,0,0.0,0.0,,695720.0,3971250.0,Bridger
,0.0,0.0,0,0.0,0,0.0,0.0,,681780.0,3961530.0,3CG0932
,0.0,0.0,0,0.0,0,0.0,0.0,,727080.0,3975070.0,3CG0933
,0.0,0.0,0,0.0,0,0.0,0.0,,714050.0,3931380.0,Weona #1
,0.0,0.0,0,0.0,0,0.0,0.0,,714080.0,3943730.0,Weona #2
,0.0,0.0,0,0.0,0,0.0,0.0,,719250.0,3930650.0,Stewart #2
,0.0,0.0,0,0.0,0,0.0,0.0,,712280.0,3938860.0,3PO0509
,0.0,0.0,0,0.0,0,0.0,0.0,,731300.0,3977860.0,Betty Brown
,0.0,0.0,0,0.0,0,0.0,0.0,,722100.0,3948800.0,Moon
,0.0,0.0,0,0.0,0,0.0,0.0,,728420.0,3980700.0,"Schug #2, Sonny"
,0.0,0.0,0,0.0,0,0.0,0.0,,729380.0,3978900.0,Mcnatt Site #1
,0.0,0.0,0,0.0,0,0.0,0.0,,683600.0,3933530.0,Newground
,0.0,0.0,0,0.0,0,0.0,0.0,,701750.0,3857000.0,3LE0142
,0.0,0.0,0,0.0,0,0.0,0.0,,697500.0,3863800.0,3LE0218
,0.0,0.0,0,0.0,0,0.0,0.0,,700230.0,3860040.0,3LE0194
,0.0,0.0,0,0.0,0,0.0,0.0,,702770.0,3856480.0,3LE0205
,0.0,0.0,0,0.0,0,0.0,0.0,,701200.0,3940380.0,3PO0528
,0.0,0.0,0,0.0,0,0.0,0.0,,693730.0,3870460.0,3SF0271
,0.0,0.0,0,0.0,0,0.0,0.0,,691070.0,3903660.0,3CS0205
,0.0,0.0,0,0.0,0,0.0,0.0,,697980.0,3922975.0,3CS0204
,0.0,0.0,0,0.0,0,0.0,0.0,,698320.0,3922280.0,3CS0193
,0.0,0.0,0,0.0,0,0.0,0.0,,697430.0,3920800.0,3CS0202
,0.0,0.0,0,0.0,0,0.0,0.0,,696720.0,3863980.0,Freeland
,0.0,0.0,0,0.0,0,0.0,0.0,,703270.0,3945530.0,3PO0534
,0.0,0.0,0,0.0,0,0.0,0.0,,679730.0,3922400.0,3CS0006
,0.0,0.0,0,0.0,0,0.0,0.0,,687900.0,3907240.0,Francis
,0.0,0.0,0,0.0,0,0.0,0.0,,691120.0,3903760.0,"Holt, R.T. Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,694900.0,3912300.0,"Perkins, Vance Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,696580.0,3914520.0,"Peeler, C.W. Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,691070.0,3904430.0,"Hunt, Sam"
,0.0,0.0,0,0.0,0,0.0,0.0,,697500.0,3921000.0,Mosley Place
,0.0,0.0,0,0.0,0,0.0,0.0,,688450.0,3920550.0,"Shaver, Whit."
,0.0,0.0,0,0.0,0,0.0,0.0,,691320.0,3900450.0,Tyer
,0.0,0.0,0,0.0,0,0.0,0.0,,707800.0,3896410.0,3CS0131
,0.0,0.0,0,0.0,0,0.0,0.0,,685385.0,3900495.0,"Hess, Albert Place 2"
,0.0,0.0,0,0.0,0,0.0,0.0,,708080.0,3895170.0,3CS0105
,0.0,0.0,0,0.0,0,0.0,0.0,,691950.0,3906520.0,"Bostick, L.E. Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,696100.0,3891550.0,3CS0086
,0.0,0.0,0,0.0,0,0.0,0.0,,679020.0,3897330.0,Wampler #3
,0.0,0.0,0,0.0,0,0.0,0.0,,693800.0,3910160.0,3CS0184
,0.0,0.0,0,0.0,0,0.0,0.0,,687240.0,3896170.0,"Brown, Charlie"
,0.0,0.0,0,0.0,0,0.0,0.0,,685700.0,3900350.0,"Hess, Albert 3"
,0.0,0.0,0,0.0,0,0.0,0.0,,690900.0,3896170.0,Ellis Chapel Cemetery (By
,0.0,0.0,0,0.0,0,0.0,0.0,,690360.0,3902200.0,3CS0223
,0.0,0.0,0,0.0,0,0.0,0.0,,748040.0,3976400.0,Steele
,0.0,0.0,0,0.0,0,0.0,0.0,,754820.0,3958000.0,3MS0044
,0.0,0.0,0,0.0,0,0.0,0.0,,707600.0,3889900.0,3SF0095
,0.0,0.0,0,0.0,0,0.0,0.0,,716620.0,3948060.0,3PO0058
,0.0,0.0,0,0.0,0,0.0,0.0,,718120.0,3950630.0,Harlan #1
,0.0,0.0,0,0.0,0,0.0,0.0,,715360.0,3929490.0,Stuckey #1
,0.0,0.0,0,0.0,0,0.0,0.0,,718120.0,3951180.0,Ditch #9 #1
,0.0,0.0,0,0.0,0,0.0,0.0,,694930.0,3949110.0,Rabey #1
,0.0,0.0,0,0.0,0,0.0,0.0,,716450.0,3951720.0,3PO0172
,0.0,0.0,0,0.0,0,0.0,0.0,,715200.0,3950500.0,3PO0175
,0.0,0.0,0,0.0,0,0.0,0.0,,716830.0,3947770.0,Henderson #4
,0.0,0.0,0,0.0,0,0.0,0.0,,697220.0,3952840.0,3PO0234
,0.0,0.0,0,0.0,0,0.0,0.0,,695000.0,3948000.0,3PO0236
,0.0,0.0,0,0.0,0,0.0,0.0,,699070.0,3931020.0,3PO0204
,0.0,0.0,0,0.0,0,0.0,0.0,,698380.0,3931440.0,Hicklin
,0.0,0.0,0,0.0,0,0.0,0.0,,698380.0,3927400.0,Shephard #3
,0.0,0.0,0,0.0,0,0.0,0.0,,715960.0,3929530.0,Stuckey #8
,0.0,0.0,0,0.0,0,0.0,0.0,,695350.0,3952290.0,Buhrmeister #1
,0.0,0.0,0,0.0,0,0.0,0.0,,715800.0,3946850.0,Hyneman #4
,0.0,0.0,0,0.0,0,0.0,0.0,,715460.0,3928360.0,Stuckey #10
,0.0,0.0,0,0.0,0,0.0,0.0,,718900.0,3949950.0,Houston #1
,0.0,0.0,0,0.0,0,0.0,0.0,,688390.0,3952460.0,Pickle
,0.0,0.0,0,0.0,0,0.0,0.0,,711600.0,3944000.0,"Pipkin, Monis"
,0.0,0.0,0,0.0,0,0.0,0.0,,714360.0,3944100.0,"Cummins, Gordon"
,0.0,0.0,0,0.0,0,0.0,0.0,,712800.0,3946750.0,3PO0304
,0.0,0.0,0,0.0,0,0.0,0.0,,732550.0,3940960.0,3PO0394
,0.0,0.0,0,0.0,0,0.0,0.0,,679000.0,3952420.0,3PO0474
,0.0,0.0,0,0.0,0,0.0,0.0,,721760.0,3977000.0,"Mcgee, W.M. Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,716370.0,3969100.0,Mcfarland Place
,0.0,0.0,0,0.0,0,0.0,0.0,,721740.0,3973180.0,Roberson Place
,0.0,0.0,0,0.0,0,0.0,0.0,,724320.0,3979730.0,"Lawrence, Geneva"
,0.0,0.0,0,0.0,0,0.0,0.0,,726620.0,3966320.0,Fields Place
,0.0,0.0,0,0.0,0,0.0,0.0,,684150.0,3959520.0,3CG0380
,0.0,0.0,0,0.0,0,0.0,0.0,,693250.0,3971520.0,3CG0374
,0.0,0.0,0,0.0,0,0.0,0.0,,694440.0,3976380.0,Floatin Bridge (W/49&50)
,0.0,0.0,0,0.0,0,0.0,0.0,,700250.0,3976980.0,Weist
,0.0,0.0,0,0.0,0,0.0,0.0,,717100.0,3961080.0,Hergett
,0.0,0.0,0,0.0,0,0.0,0.0,,699100.0,3981480.0,Baker
,0.0,0.0,0,0.0,0,0.0,0.0,,704320.0,3969580.0,3CG0044
,0.0,0.0,0,0.0,0,0.0,0.0,,704600.0,3969740.0,3CG0045
,0.0,0.0,0,0.0,0,0.0,0.0,,693840.0,3981170.0,3CG0046
,0.0,0.0,0,0.0,0,0.0,0.0,,693830.0,3980620.0,3CG0047
,0.0,0.0,0,0.0,0,0.0,0.0,,694570.0,3976420.0,Gibson #2
,0.0,0.0,0,0.0,0,0.0,0.0,,694470.0,3976130.0,Gibson #3
,0.0,0.0,0,0.0,0,0.0,0.0,,708870.0,3965210.0,Cowles
,0.0,0.0,0,0.0,0,0.0,0.0,,742340.0,3981420.0,Old Town Ridge
,0.0,0.0,0,0.0,0,0.0,0.0,,722640.0,3965440.0,3CG0355
,0.0,0.0,0,0.0,0,0.0,0.0,,721740.0,3973180.0,3CG0362
,0.0,0.0,0,0.0,0,0.0,0.0,,694380.0,3981990.0,"Dalton, Jolly"
,0.0,0.0,0,0.0,0,0.0,0.0,,727610.0,3981720.0,"Wright, Kelly"
,0.0,0.0,0,0.0,0,0.0,0.0,,688500.0,3967640.0,Dryden #1
,0.0,0.0,0,0.0,0,0.0,0.0,,724040.0,3972610.0,3CG0323
,0.0,0.0,0,0.0,0,0.0,0.0,,705280.0,3975540.0,3CG0325
,0.0,0.0,0,0.0,0,0.0,0.0,,683900.0,3970500.0,Burris #2
,0.0,0.0,0,0.0,0,0.0,0.0,,692000.0,3972850.0,Burris #4
,0.0,0.0,0,0.0,0,0.0,0.0,,700190.0,3969520.0,3CG0222
,0.0,0.0,0,0.0,0,0.0,0.0,,699270.0,3968860.0,3CG0224
,0.0,0.0,0,0.0,0,0.0,0.0,,699720.0,3968840.0,3CG0225
,0.0,0.0,0,0.0,0,0.0,0.0,,708500.0,3956350.0,3CG0347
,0.0,0.0,0,0.0,0,0.0,0.0,,694070.0,3980860.0,3CG0052
,0.0,0.0,0,0.0,0,0.0,0.0,,707860.0,3954080.0,Frierson #2
,0.0,0.0,0,0.0,0,0.0,0.0,,691550.0,3970610.0,Burns
,0.0,0.0,0,0.0,0,0.0,0.0,,721160.0,3976440.0,3CG0089
,0.0,0.0,0,0.0,0,0.0,0.0,,704820.0,3975330.0,Union Grove
,0.0,0.0,0,0.0,0,0.0,0.0,,705600.0,3976780.0,South - West Of Big Creek
,0.0,0.0,0,0.0,0,0.0,0.0,,721530.0,3972300.0,3CG0127
,0.0,0.0,0,0.0,0,0.0,0.0,,712920.0,3959240.0,West #1
,0.0,0.0,0,0.0,0,0.0,0.0,,686190.0,3960620.0,3CG0236
,0.0,0.0,0,0.0,0,0.0,0.0,,686200.0,3970360.0,3CG0244
,0.0,0.0,0,0.0,0,0.0,0.0,,699820.0,3975710.0,Ozbun
,0.0,0.0,0,0.0,0,0.0,0.0,,704950.0,3969540.0,3CG0292
,0.0,0.0,0,0.0,0,0.0,0.0,,695010.0,3980140.0,"Scott, Richard Mac Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,707700.0,3954030.0,Frierson #4
,0.0,0.0,0,0.0,0,0.0,0.0,,693540.0,3980330.0,3CG0057
,0.0,0.0,0,0.0,0,0.0,0.0,,693730.0,3980500.0,3CG0059
,0.0,0.0,0,0.0,0,0.0,0.0,,693900.0,3980250.0,3CG0061
,0.0,0.0,0,0.0,0,0.0,0.0,,679240.0,3953820.0,3CG0071
,0.0,0.0,0,0.0,0,0.0,0.0,,679440.0,3953580.0,3CG0072
,0.0,0.0,0,0.0,0,0.0,0.0,,679560.0,3954130.0,3CG0073
,0.0,0.0,0,0.0,0,0.0,0.0,,698520.0,3981000.0,Lane Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,692780.0,3971200.0,Pierre Cache
,0.0,0.0,0,0.0,0,0.0,0.0,,693730.0,3973280.0,Tate #1
,0.0,0.0,0,0.0,0,0.0,0.0,,694030.0,3973450.0,Tate #3
,0.0,0.0,0,0.0,0,0.0,0.0,,693880.0,3980400.0,3CG0143
,0.0,0.0,0,0.0,0,0.0,0.0,,719240.0,3963570.0,3CG0526
,0.0,0.0,0,0.0,0,0.0,0.0,,716520.0,3956490.0,3CG0639
,0.0,0.0,0,0.0,0,0.0,0.0,,716580.0,3955260.0,3CG0640
,0.0,0.0,0,0.0,0,0.0,0.0,,717880.0,3954800.0,3CG0660
,0.0,0.0,0,0.0,0,0.0,0.0,,736980.0,3979660.0,3CG0438
,0.0,0.0,0,0.0,0,0.0,0.0,,719620.0,3975540.0,Gamble
,0.0,0.0,0,0.0,0,0.0,0.0,,685190.0,3968670.0,3CG0456
,0.0,0.0,0,0.0,0,0.0,0.0,,694940.0,3976640.0,3CG0484
,0.0,0.0,0,0.0,0,0.0,0.0,,695300.0,3976700.0,3CG0487
,0.0,0.0,0,0.0,0,0.0,0.0,,693980.0,3976860.0,3CG0491
,0.0,0.0,0,0.0,0,0.0,0.0,,690140.0,3970100.0,Sand Hill
,0.0,0.0,0,0.0,0,0.0,0.0,,698560.0,3965210.0,Gibson
,0.0,0.0,0,0.0,0,0.0,0.0,,693750.0,3980330.0,3CG0060
,0.0,0.0,0,0.0,0,0.0,0.0,,694910.0,3975920.0,Gibson #1
,0.0,0.0,0,0.0,0,0.0,0.0,,694090.0,3980420.0,3CG0063
,0.0,0.0,0,0.0,0,0.0,0.0,,690810.0,3969330.0,West Fish Pond
,0.0,0.0,0,0.0,0,0.0,0.0,,719060.0,3976000.0,3CG0086
,0.0,0.0,0,0.0,0,0.0,0.0,,717820.0,3973660.0,3CG0088
,0.0,0.0,0,0.0,0,0.0,0.0,,719360.0,3975320.0,3CG0090
,0.0,0.0,0,0.0,0,0.0,0.0,,723640.0,3978200.0,3CG0092
,0.0,0.0,0,0.0,0,0.0,0.0,,722170.0,3977230.0,3CG0093
,0.0,0.0,0,0.0,0,0.0,0.0,,718370.0,3974730.0,3CG0094
,0.0,0.0,0,0.0,0,0.0,0.0,,727200.0,3972800.0,3CG0097
,0.0,0.0,0,0.0,0,0.0,0.0,,724320.0,3980320.0,3CG0108
,0.0,0.0,0,0.0,0,0.0,0.0,,717610.0,3975640.0,3CG0118
,0.0,0.0,0,0.0,0,0.0,0.0,,725700.0,3975600.0,3CG0120
,0.0,0.0,0,0.0,0,0.0,0.0,,690310.0,3968660.0,Greer
,0.0,0.0,0,0.0,0,0.0,0.0,,691170.0,3970030.0,Old House Place
,0.0,0.0,0,0.0,0,0.0,0.0,,693330.0,3977190.0,Stevens #1
,0.0,0.0,0,0.0,0,0.0,0.0,,701000.0,3977340.0,Stevens #8
,0.0,0.0,0,0.0,0,0.0,0.0,,693950.0,3973300.0,Tate #2
,0.0,0.0,0,0.0,0,0.0,0.0,,693040.0,3977690.0,Stevens #9
,0.0,0.0,0,0.0,0,0.0,0.0,,700480.0,3969490.0,3CG0223
,0.0,0.0,0,0.0,0,0.0,0.0,,698800.0,3961540.0,"Mcdaniel, Old Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,698600.0,3981080.0,3CG0274
,0.0,0.0,0,0.0,0,0.0,0.0,,692850.0,3972180.0,Cole
,0.0,0.0,0,0.0,0,0.0,0.0,,712100.0,3975200.0,Gravel #1
,0.0,0.0,0,0.0,0,0.0,0.0,,711670.0,3974450.0,Between Gravel Catch #1&2
,0.0,0.0,0,0.0,0,0.0,0.0,,719560.0,3973440.0,3CG0300
,0.0,0.0,0,0.0,0,0.0,0.0,,684100.0,3959910.0,3CG0381
,0.0,0.0,0,0.0,0,0.0,0.0,,693690.0,3975380.0,3CG0384
,0.0,0.0,0,0.0,0,0.0,0.0,,703800.0,3978480.0,Barnett #1
,0.0,0.0,0,0.0,0,0.0,0.0,,703430.0,3978590.0,Barnett #2
,0.0,0.0,0,0.0,0,0.0,0.0,,687580.0,3972060.0,Krebs Place
,0.0,0.0,0,0.0,0,0.0,0.0,,683700.0,3967380.0,3CG0461
,0.0,0.0,0,0.0,0,0.0,0.0,,719380.0,3962960.0,3CG0525
,0.0,0.0,0,0.0,0,0.0,0.0,,695520.0,3976800.0,3CG0486
,0.0,0.0,0,0.0,0,0.0,0.0,,694290.0,3977660.0,3CG0490
,0.0,0.0,0,0.0,0,0.0,0.0,,720450.0,3964080.0,3CG0536
,0.0,0.0,0,0.0,0,0.0,0.0,,741820.0,3977380.0,3CG0584
,0.0,0.0,0,0.0,0,0.0,0.0,,741630.0,3975940.0,3CG0841
,0.0,0.0,0,0.0,0,0.0,0.0,,721060.0,3964940.0,3CG0863
,0.0,0.0,0,0.0,0,0.0,0.0,,690830.0,3906500.0,3CS0229
,0.0,0.0,0,0.0,0,0.0,0.0,,700250.0,3965370.0,3CG0972
,0.0,0.0,0,0.0,0,0.0,0.0,,729220.0,3965100.0,3CG0967
,0.0,0.0,0,0.0,0,0.0,0.0,,753950.0,3969460.0,3MS0541
,0.0,0.0,0,0.0,0,0.0,0.0,,688620.0,3967790.0,3CG0242
,0.0,0.0,0,0.0,0,0.0,0.0,,683920.0,3887970.0,3SF0106
,0.0,0.0,0,0.0,0,0.0,0.0,,678140.0,3957720.0,3CG0988
,0.0,0.0,0,0.0,0,0.0,0.0,,679400.0,3959780.0,3CG0993
,0.0,0.0,0,0.0,0,0.0,0.0,,678640.0,3959520.0,3CG0994
,0.0,0.0,0,0.0,0,0.0,0.0,,678100.0,3957200.0,3CG0990
,0.0,0.0,0,0.0,0,0.0,0.0,,717580.0,3951030.0,3PO0580
,0.0,0.0,0,0.0,0,0.0,0.0,,717140.0,3950740.0,3PO0581
,0.0,0.0,0,0.0,0,0.0,0.0,,681500.0,3960350.0,"Johnson, George Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,693310.0,3981160.0,3CG1023
,0.0,0.0,0,0.0,0,0.0,0.0,,693450.0,3978270.0,3CG1024
,0.0,0.0,0,0.0,0,0.0,0.0,,691900.0,3972450.0,3CG1027
,0.0,0.0,0,0.0,0,0.0,0.0,,692050.0,3972200.0,3CG1025
,0.0,0.0,0,0.0,0,0.0,0.0,,682910.0,3963560.0,3CG1049
,0.0,0.0,0,0.0,0,0.0,0.0,,678900.0,3962760.0,3CG1042
,0.0,0.0,0,0.0,0,0.0,0.0,,693480.0,3971650.0,3CG1068
,0.0,0.0,0,0.0,0,0.0,0.0,,700250.0,3926260.0,3PO0595
,0.0,0.0,0,0.0,0,0.0,0.0,,705220.0,3824140.0,"Jim Johnson, Madonia 10"
,0.0,0.0,0,0.0,0,0.0,0.0,,699850.0,3833520.0,"Ned Young, Madonia 65"
,0.0,0.0,0,0.0,0,0.0,0.0,,698760.0,3877880.0,3SF0394
,0.0,0.0,0,0.0,0,0.0,0.0,,712850.0,3918900.0,3CS0279
,0.0,0.0,0,0.0,0,0.0,0.0,,712620.0,3918120.0,3CS0280
,0.0,0.0,0,0.0,0,0.0,0.0,,695000.0,3948510.0,3PO0601
