seed,nc,prec,rec,fst_bo,jk0,jk1,jk2,jk3,jk4,jk5,jk6,jk7
270,2.0,0.11764705882352941,0.25,0.003401846769264113,0.003450529920268265,0.003270430967856493,0.001937949618195477,0.004310720805530894,0.00407475094256771,0.0033766280480031423,0.0026067781858457977,0.0032765634923754452
271,2.0,0.16279069767441862,0.875,0.003971888639326507,0.003921419031043619,0.0039643897386843745,0.0024083946118076092,0.0021134818023827405,0.004552041870441002,0.0039737704996585755,0.004293871007926144,0.0037343726936496084
272,2.0,0.16666666666666666,0.875,0.0038897288523936395,0.004048238509122053,0.003861744502068457,0.003035931247013883,0.0026942925472922463,0.0045746522611629535,0.003928618318156751,0.0031587783424505034,0.0038024912019523328
273,2.0,0.18181818181818182,1.0,0.004901345932258434,0.005018186178407942,0.004915374936404516,0.004405799200950719,0.0029512178394327858,0.004891368283331911,0.00493913240745681,0.00445949700756818,0.005223152115093898
274,2.0,0.2222222222222222,1.0,0.005719714781354523,0.005737424497626284,0.005802836567459152,0.0029331488007567135,0.004042399863545788,0.006157197052365201,0.005789317291945928,0.006052760847450221,0.005287899772530223
275,2.0,0.17073170731707318,0.875,0.0039127319680266415,0.003528636440974561,0.0039593449079610085,0.0026678152226957915,0.0033141543983855543,0.0046784888404313,0.003961551035020745,0.003920384429207867,0.0035272403898601186
276,2.0,0.18181818181818182,1.0,0.004394247005097356,0.004886678566300027,0.004514702710048454,0.002317959559916773,0.0018994968563968533,0.004943598331314765,0.004443482315589788,0.005093475431394092,0.004876954163266531
277,2.0,0.17391304347826086,1.0,0.0052836891877943645,0.004721777752642885,0.005513719999562803,0.004201756109160595,0.0038664163305597594,0.006303864520607498,0.005343805458323852,0.00545041426693319,0.005304553029638151
278,2.0,0.18181818181818182,1.0,0.004753158287113255,0.004351858028368711,0.004758603477809909,0.004302509140686233,0.003025676328909953,0.005167725241936065,0.004817031098858069,0.004196275829875776,0.004582984371548563
279,3.0,0.25,1.0,0.0051743833770865385,0.004643823557383602,0.005025310212224516,0.004534655963616757,0.005311918970258661,0.005466606766927647,0.00527526957800264,0.003379684630976093,0.004732210516995117
280,2.0,0.0625,0.125,0.003799208811485327,0.003703653936773591,0.003728552160176577,0.002909018649316702,0.004067773450874251,0.004195465267974781,0.0038021441187914857,0.0030893921404485263,0.003909052331238518
281,2.0,0.1951219512195122,1.0,0.003889081887047313,0.0036327721234625317,0.003950331784643345,0.0034461438457933915,0.002092152917433091,0.003958810905529045,0.003973821866834665,0.0031200310936850195,0.003970881577147823
282,2.0,0.18604651162790697,1.0,0.0027303326650294276,0.002715197770146514,0.00272246279701268,0.0023872592302647973,0.003146287499829363,0.0029327610296950584,0.002760538108988768,0.002336467567663443,0.002561718075190331
283,3.0,0.15384615384615385,0.5,0.006123780821114447,0.00572113580019,0.00626438134009289,0.00531352583196412,0.002206059783968998,0.006936107428384659,0.006250775334702477,0.005976663140196015,0.006365351703032396
284,2.0,0.18604651162790697,1.0,0.005739426256584691,0.005508395369864718,0.005565566476876669,0.0047165681269094395,0.004596960236696213,0.006133528966394281,0.005806170759834254,0.004068921615028589,0.0050430709748181994
285,2.0,0.2,1.0,0.006071059607784321,0.006283297274611716,0.006215334421381795,0.0037173532523241326,0.003525726150844263,0.0071107883652277645,0.0061591323980404325,0.004201675641742861,0.005917938978195456
286,2.0,0.17391304347826086,1.0,0.004016493325515541,0.003668416247338811,0.004066527928212528,0.003879952339617351,0.003120497129454979,0.003952898017623446,0.004068306387616454,0.003837672470828951,0.004057996369343295
287,2.0,0.175,0.875,0.005239741794821529,0.00502962358141749,0.005479707987006991,0.003958673201153584,0.003348297115607361,0.005273926806530368,0.005315171066151485,0.0035546781572752964,0.005374896135458362
288,2.0,0.17391304347826086,1.0,0.0024281504125205087,0.0023038178997644328,0.0024639048886995712,0.0025389139742241695,0.0023489244861576784,0.0026261242155432235,0.0024429856646926355,0.002331389325075622,0.0025273566732442595
289,2.0,0.17391304347826086,1.0,0.004447531837280068,0.0042017778493438655,0.004257152435571834,0.003625199865082822,0.0035284230138605583,0.005009991681851217,0.004410138624879399,0.004019794846618892,0.00430952613154788
290,2.0,0.1951219512195122,1.0,0.006218285840161417,0.006557983548909389,0.006238457700342817,0.003998802430339425,0.004119173715256193,0.007539508526770965,0.006103679481122655,0.005533305806661325,0.005700939241071629
291,2.0,0.21052631578947367,1.0,0.004175793780180855,0.004014352951639283,0.00434441349363633,0.003253237404972572,0.003240366761987667,0.0052382383510632515,0.004186518783252592,0.003938564837363892,0.004130510103421172
292,2.0,0.19047619047619047,1.0,0.003300233126035015,0.003210288743648404,0.003345789322728362,0.0028935671593021445,0.002725738830727626,0.0033077938754004508,0.0033220813046658327,0.0031728553729418654,0.0028626843932586
293,2.0,0.23529411764705882,0.5,0.004659916567847801,0.004157610108818323,0.004725264171434338,0.0032559576803788694,0.0025959941923316427,0.005313200694580293,0.004775717934646095,0.0038681918453992424,0.004584737147612681
294,2.0,0.16666666666666666,0.875,0.004235348893112088,0.004100526629223042,0.004197264162545612,0.0035400335848197635,0.0032930560110763563,0.003964578862718892,0.004272684634626677,0.004058775583187528,0.0043907971046955
295,2.0,0.15555555555555556,0.875,0.005539325500451209,0.005997612166729119,0.0056555177351852465,0.003946162788200716,0.002265033861774678,0.006214556257264836,0.005615339332096314,0.00606054235108243,0.005734119021030964
296,2.0,0.17777777777777778,1.0,0.004269210719501718,0.0038848005723280074,0.0043797994185159825,0.0046465982118977945,0.0031833933927808956,0.004919691307614277,0.0042671045306266545,0.0038984615952094115,0.004506643827725178
297,2.0,0.16279069767441862,0.875,0.0030061288418497143,0.002768269544906381,0.003093156649178422,0.0024650247918489524,0.0032022448099463885,0.0040366302425630055,0.0030584224295063744,0.0030972253647875364,0.002936928973501958
298,2.0,0.19047619047619047,1.0,0.005590116561861716,0.005554027917801619,0.005650734778043984,0.003984400670377255,0.003053291496514055,0.0060995142460406266,0.005693552732276489,0.005287371221415836,0.0057190657413069305
299,2.0,0.24242424242424243,1.0,0.004496399310507216,0.0044284604735367085,0.0042898436000365905,0.0032080975744156032,0.0034449008473424916,0.0051156628091039305,0.004540044736796334,0.0044267689812497015,0.004298788880554915
300,2.0,0.12195121951219512,0.625,0.004796661391388758,0.004389512643905354,0.004778935360631998,0.004280868126631327,0.0034670217866897613,0.00522310630615973,0.00476060234822604,0.00446516078902124,0.004925379613173882
301,3.0,0.22580645161290322,0.875,0.006810843684392487,0.00643585078068037,0.006780996069185394,0.004484946352054938,0.00582030188544739,0.007586064458745109,0.006952876827842233,0.005010949047219206,0.005193947277572369
302,2.0,0.20512820512820512,1.0,0.0036517649346118784,0.00426596620695542,0.0036817411962538275,0.0030900958120030244,0.001819045052352102,0.004581140722977473,0.0036618575246929867,0.002939498236077902,0.003660171954815595
303,2.0,0.18181818181818182,1.0,0.0033288155141585367,0.0035211184601855448,0.003325418807692995,0.0033548205460838974,0.0033303500611428756,0.0035963418492188093,0.0033165497023194134,0.0029721315782234494,0.0032136143022132553
304,2.0,0.16279069767441862,0.875,0.0023591654080822038,0.0017308588080876942,0.0023334783096576003,0.0017431584254924087,0.0031187501884164756,0.0023902157235514312,0.002415991956727603,0.0023368516980730083,0.002574844041862149
305,2.0,0.17777777777777778,1.0,0.004089470608894118,0.004404822741057729,0.004075118576234966,0.0032308759782325586,0.0035827265381231377,0.004444240466877473,0.004069534543060688,0.0033801864204636763,0.004111306142893592
306,2.0,0.17391304347826086,1.0,0.004570921463135794,0.00399744695672886,0.004618961898238809,0.004360591135837196,0.0024052745522753884,0.00462347198331444,0.004585136403934765,0.004010264548696455,0.004858913116535899
307,2.0,0.11904761904761904,0.625,0.005642449580507229,0.00416828692272197,0.005789130551546659,0.003819636418263447,0.0060236114907524195,0.006065649661834274,0.0057140568940607945,0.004806017028448452,0.006188955689242591
308,2.0,0.18181818181818182,1.0,0.0035924618506116696,0.0032395655256847585,0.003552422656836748,0.003566987850191124,0.002996123740076173,0.003770545514530315,0.0035310231787246743,0.0032919117958941442,0.0037186952422355083
309,2.0,0.18181818181818182,1.0,0.004165916471380011,0.004372479767385254,0.004265719709095272,0.0034554978525723422,0.004024997067014392,0.004274646145371764,0.004185048869109626,0.0035445125972442923,0.004104559538828029
310,2.0,0.17391304347826086,1.0,0.005365066281095022,0.004597029787458255,0.005264097824106739,0.0036979719426857155,0.00505388074209327,0.006139933780961916,0.005395822736147642,0.0039396417338427355,0.0052807391738810645
311,2.0,0.1590909090909091,0.875,0.002727188169265325,0.0026728427426277,0.0028223671570604307,0.002370483619468652,0.0032235312081389687,0.0030977014301957974,0.0027626031205373876,0.002900248444620719,0.003015721037873377
312,2.0,0.19047619047619047,1.0,0.0052011117837891165,0.004480823181627332,0.005232698752126548,0.003910671547368415,0.0037842381208389704,0.005595361139602888,0.005272188425977565,0.005205670667574921,0.00477699374384573
313,3.0,0.24242424242424243,1.0,0.005865718963913033,0.0049304783956385136,0.005889482511719227,0.004923043235551783,0.0030073455481652253,0.006049306538363005,0.0059241622422488965,0.006096118275224191,0.005962415268381609
314,2.0,0.17391304347826086,1.0,0.006810657620613826,0.005674691958457222,0.0069600993126348945,0.0038263443930192063,0.00732541776913122,0.007632476627058702,0.006693902765937891,0.005141040004151492,0.0067451107542868625
315,2.0,0.16666666666666666,0.875,0.00473899002815969,0.004443446880526136,0.004595550180316849,0.00375967005371599,0.003712771395631393,0.005766313707151518,0.004794560956284195,0.0034232689826307113,0.004815508934665039
316,2.0,0.17391304347826086,1.0,0.005465665500783104,0.004640733539555497,0.005587639223182415,0.003704509602191851,0.0032179256033030125,0.006272131382306884,0.005466919602378842,0.004934844884245272,0.005668419275691141
317,2.0,0.17391304347826086,1.0,0.005547815056855593,0.004129145713862222,0.005750110354527676,0.004007528597265985,0.004966770016703514,0.00624983640304684,0.005630175337124455,0.005279042305088499,0.005453139988318901
318,2.0,0.1794871794871795,0.875,0.005855916091329698,0.004914073158666671,0.005898560307058986,0.003011221913238253,0.005231293266528439,0.007102291686259381,0.005922987906353776,0.005613841996104932,0.005925875233079957
319,2.0,0.0625,0.125,0.0037442143523830334,0.0036407004778733917,0.0037067199057950265,0.0029044441183816144,0.0030955829674483523,0.0037737903061286,0.0037918254590818892,0.003050950794985918,0.003800309878095856
320,2.0,0.18181818181818182,1.0,0.0036772805388505772,0.0034829834069846585,0.0037404559532803663,0.0027132576658280777,0.004397891148222444,0.0038062571914078795,0.0037885029169190316,0.0036223962536721306,0.0034968149495456166
321,2.0,0.2,1.0,0.009760071728786008,0.008460392643610724,0.00977949187447502,0.0058600685860096795,0.004671349153680622,0.010772007572371047,0.009935670364503227,0.009039719323781382,0.009612947527065223
322,2.0,0.11627906976744186,0.625,0.002735138786603245,0.002918668361571117,0.0027208848112474865,0.002717692478342974,0.003598394890267456,0.002787784063310074,0.0027795176764974874,0.0024276321158395327,0.002262855267454218
323,2.0,0.16216216216216217,0.75,0.003505731454844968,0.0025701303982809845,0.0035423341147645185,0.003097040961481086,0.0023563112305167583,0.0041631111738454464,0.0035525937385446874,0.0036418099601369853,0.0037448887886633564
324,2.0,0.18181818181818182,1.0,0.004261197540994496,0.004117867119614648,0.0041991442597601155,0.003243884573067447,0.0025543355531289402,0.004621389175095428,0.004232883582327123,0.004527449630226251,0.004326476093182585
325,2.0,0.17777777777777778,1.0,0.0030343025653257368,0.0031874610582864047,0.0030391232832658057,0.0023529780741568334,0.003800499001755917,0.0031067446586485106,0.003072633296178689,0.002587711146161905,0.0025111570784959306
326,2.0,0.17777777777777778,1.0,0.005302492421869078,0.00489616862645954,0.005416442524283896,0.005271293949467867,0.003097825600727179,0.005540900556353481,0.005306721743815441,0.0049548096339925435,0.005544385305621763
327,2.0,0.19047619047619047,1.0,0.004993461971840516,0.004857770947209465,0.005117797664956382,0.004630695600298356,0.0042714117611617995,0.0046933364020497826,0.005119023566385565,0.004265418940006965,0.005293404487418384
328,2.0,0.1951219512195122,1.0,0.004615113210305562,0.004864384851820539,0.0047417099450158436,0.003217324285342384,0.0028374725247108036,0.005224566146749928,0.004644424486489806,0.0040835003122366344,0.004302624171259547
329,2.0,0.17073170731707318,0.875,0.006223840697771584,0.006014669425598129,0.006189845765908263,0.0054802011572529325,0.0031701064604854525,0.006748110932162301,0.006319496255846439,0.004532752624714037,0.005744981432308013
330,3.0,0.2222222222222222,0.25,0.0035124865944760313,0.003599497357727599,0.0034596609140026603,0.0037770096094607527,0.0020529874627819313,0.003799599739518184,0.00345963570024667,0.0032705431689072253,0.0038412570937511824
331,2.0,0.16666666666666666,0.875,0.0036107057508573937,0.0030597309754632905,0.0037605924845234874,0.002840727206833495,0.0027573715099358472,0.004400307258412397,0.003609624441382979,0.0028471298991986083,0.003598458661313091
332,3.0,0.45454545454545453,0.625,0.006400529894850588,0.0070284555247493614,0.006523564652684983,0.0055003434632208015,0.004096131706125692,0.006700709865050722,0.0064746214602710815,0.006130528109827141,0.005725301191246557
333,2.0,0.2,1.0,0.004279371136801243,0.003738336734665524,0.004411104010642225,0.003403846115529912,0.003675908548531523,0.004592698123992733,0.004299524779774215,0.004322071269369621,0.004457053433884879
334,2.0,0.19047619047619047,1.0,0.005989793359200166,0.00482821829295831,0.006024887948765506,0.003441344342686457,0.003174456156306065,0.0067135492740876546,0.006094385332607834,0.006194465730991198,0.006361910023352417
335,3.0,0.1,0.125,0.0033074246361257786,0.0030033562582253014,0.0030805804292193943,0.0037327367680940514,0.00272262212888874,0.00403090135962624,0.0033812953830787518,0.0026299376942361757,0.0031352067443769296
336,2.0,0.18181818181818182,1.0,0.003114005847293499,0.0029964230137025246,0.00307285184668683,0.002229488341750608,0.0034959836219394793,0.0034804726925883574,0.0030802311434411206,0.0029719378918960653,0.002745664902144184
337,2.0,0.18604651162790697,1.0,0.007597586350725045,0.007107863230848977,0.0075451068405350645,0.0047002526776068095,0.004182314087999388,0.009007046871184388,0.0076388997698495385,0.006246371332956659,0.007462970449290587
338,2.0,0.20512820512820512,1.0,0.005385445782730435,0.004976316860941846,0.005432317221316557,0.0048604415680509536,0.004170394106642423,0.005360473371297561,0.005426955622905878,0.005092387614144586,0.005396902712887269
339,2.0,0.18181818181818182,1.0,0.00474719851694168,0.0037954299292593304,0.004725744528808752,0.003626073028376756,0.003564481720056858,0.005209659433280641,0.004777935183424345,0.004177313547937014,0.004662934227962134
340,2.0,0.15,0.75,0.0038425129695055043,0.0038622126171627574,0.004064676856100095,0.0028445052577487796,0.0028692552738129864,0.004955567918506518,0.003839313902378667,0.003325632752312657,0.004139783850072465
341,2.0,0.14893617021276595,0.875,0.004431083560107917,0.004441916536044691,0.004362915879720018,0.0028542327313442776,0.0036129701574246866,0.005061883062785013,0.004504508197726829,0.004540107239171193,0.004365950074081344
342,2.0,0.1951219512195122,1.0,0.007195387632717517,0.005995735109299586,0.007296753561752582,0.005241099670088004,0.0035843383209689843,0.008334080801663644,0.007342911838486343,0.006349827606948869,0.00736423983899228
343,3.0,0.2727272727272727,0.375,0.004868804884109652,0.00470044248133019,0.004912219499899088,0.005044588453393157,0.002375263654146268,0.006015515355005446,0.00492053837144476,0.004266639956717772,0.004546703134195606
344,2.0,0.18604651162790697,1.0,0.007325086342313292,0.006761797477259389,0.007548440958306769,0.004816132765131475,0.004218554047134081,0.007584938321032411,0.0074320718759826356,0.005552900724854195,0.008124551768317235
345,2.0,0.1590909090909091,0.875,0.005526053937964868,0.006023301724660393,0.005602705806141564,0.003754630498703622,0.002018547293856468,0.0062936928752018294,0.005586827434080709,0.006660950987205538,0.005743721268432401
346,2.0,0.18604651162790697,1.0,0.006023652133803076,0.004619434773426079,0.006129595248659483,0.004391557509329387,0.00520578061185587,0.00608942525521262,0.006038335610353488,0.005778596380416371,0.00582601247791331
347,2.0,0.18181818181818182,1.0,0.005748680021291788,0.0052877060782281085,0.005610651243274071,0.004637107466789736,0.0027757680621585163,0.005992503568773677,0.005770609176745992,0.005379790199879876,0.005352116638676681
348,2.0,0.2,1.0,0.004788063457092972,0.004765101792908558,0.004743667571306065,0.0029491321451385944,0.003912570334939072,0.005280914509278149,0.0048382487178268195,0.004750308405352589,0.004654012549087994
349,2.0,0.19047619047619047,1.0,0.0034600561977760243,0.0033733205412941427,0.003600331344871277,0.002588385782525016,0.0036489020628792607,0.00386012704803701,0.0035081049993207387,0.0036277572749881188,0.003591614190108753
350,2.0,0.18181818181818182,1.0,0.00412832857821232,0.004640975150418294,0.004191881176280683,0.002363556302244648,0.003800053796328683,0.004776327992300618,0.004158329306859514,0.0039253158301409624,0.004186644528557065
351,2.0,0.0625,0.125,0.0034295793632389136,0.00301201933232486,0.0032952892475749665,0.003450124584257859,0.0034218664623910018,0.0038394069589936354,0.003436196006961694,0.003196530185570867,0.0031645748577299798
352,2.0,0.16279069767441862,0.875,0.007105322727311564,0.006333023839106133,0.007220134014621255,0.0055829535879527315,0.0031056045713531975,0.007617146434661841,0.007186770634013481,0.005538425055086924,0.0067247084521139195
353,2.0,0.17777777777777778,1.0,0.011152202671443403,0.010434967043596498,0.01147843616886652,0.007795426512204415,0.0038820370712965477,0.012578289205841128,0.01126756608850281,0.01067017666920202,0.01120139667606847
354,2.0,0.18604651162790697,1.0,0.0064971351695799545,0.0062190771670388185,0.006780161746298917,0.003911441948916677,0.003623398510623241,0.007732308140709388,0.006617079891966558,0.0056052188880167456,0.006870710661828195
355,2.0,0.1794871794871795,0.875,0.004375464419199814,0.005134385167122741,0.004519790010062153,0.003041921425092439,0.003484059248432065,0.004649881978960143,0.0043692986019099505,0.004015897951719476,0.004548950903069006
356,3.0,0.09090909090909091,0.375,0.004588522575772744,0.003633705438522585,0.004521721478600408,0.004141825297549504,0.003557978735742872,0.005237741720214759,0.00464733970959554,0.005173904269073685,0.004639792165774844
357,2.0,0.20512820512820512,1.0,0.004458757466720743,0.004445620027928472,0.004576383611392473,0.0040521776994162685,0.0024133705802990854,0.004222283008668189,0.004566960277107183,0.004087006633051552,0.004071770607249098
358,2.0,0.18181818181818182,1.0,0.0037862075652024844,0.003741400955792155,0.003678791040040953,0.0034999299068393087,0.002458918664574836,0.00444703212636118,0.0037049761282800862,0.0033854105707728636,0.003334232514060881
359,3.0,0.35294117647058826,0.75,0.004526684571840312,0.00409377978528382,0.004414296901768456,0.003406474307299567,0.003996981393365901,0.005196718023050148,0.004567310218923161,0.003451892680452306,0.004533616602632071
360,2.0,0.17777777777777778,1.0,0.004155843354662406,0.003748825907695077,0.0043602563590291795,0.003709721772609959,0.003235624610966568,0.004570052910009813,0.0041813354086718945,0.003707223262837691,0.0042436664782141646
361,2.0,0.14634146341463414,0.75,0.004443511253947229,0.004265071433504579,0.004628006684485459,0.003965383245370169,0.0021470098967417838,0.00492971248857676,0.0044627923173988305,0.0049687264754921055,0.004057010188045659
362,3.0,0.8333333333333334,0.625,0.00665939016518548,0.00569038546620824,0.006733466849643839,0.005133988423906908,0.003495675746932817,0.0076437651114235955,0.0067239487134208445,0.005382042241240672,0.006004858774518707
363,2.0,0.21052631578947367,1.0,0.006043840758235987,0.006171708029640636,0.006061289335631879,0.005184257106680624,0.0029920359494811075,0.00618304548814459,0.0061565866948657295,0.00638995587085345,0.006309679451072339
364,2.0,0.17777777777777778,1.0,0.005814225626440238,0.005325428945278164,0.006057355276099562,0.00703742048906611,0.0017611150216514612,0.006782872770852394,0.0058170768460393514,0.005472061090552055,0.00609007800949286
365,2.0,0.18604651162790697,1.0,0.004397553426160999,0.0037699372132891664,0.004581487785359098,0.002060275459965746,0.0040916623525681095,0.004724541141768478,0.00438048438295116,0.0038140624860277784,0.004385219233910087
366,3.0,0.21052631578947367,1.0,0.0076703812992859575,0.007489925464135854,0.007704935098618681,0.004380649636286815,0.005261473835696088,0.0073677532950153935,0.007732276147322099,0.007858635248581207,0.008084054071726108
367,2.0,0.18604651162790697,1.0,0.005699388569985585,0.005340925234606642,0.005944518368490492,0.0051223979988176535,0.004453017287540455,0.006315709344837824,0.005831763827971821,0.005973054409588025,0.005693770919161277
368,2.0,0.1702127659574468,1.0,0.005969777309136853,0.006510488542575048,0.006008875634972037,0.0038770321350505644,0.0038802834008584233,0.00600159781389259,0.00600231084483034,0.005797675476222859,0.005973860813616921
369,2.0,0.21428571428571427,0.375,0.006187583060674656,0.0055862350936308055,0.00624092889828196,0.004835861725836482,0.004089385844101329,0.006565034523319438,0.006303289843818658,0.004016732550921552,0.006131331399285507
370,2.0,0.18181818181818182,1.0,0.0072716629224582555,0.007545126250059508,0.007155097937137488,0.0050267885462448305,0.007513439544516185,0.0077593757190282655,0.00727613876142095,0.0052360037196429125,0.00714243066248709
371,2.0,0.19047619047619047,1.0,0.0033521380971382286,0.0030463588981862405,0.0033940254718439144,0.0030875438051980526,0.00307288300277788,0.003327383443556289,0.003337827030677432,0.0036047661118670566,0.0034079254325849006
372,2.0,0.175,0.875,0.006531666804850857,0.0064001544890435035,0.006520235547630403,0.006820964557932444,0.0026499509077377963,0.00767620748031641,0.006467414717301474,0.005514995580344244,0.005873215161176025
373,2.0,0.17777777777777778,1.0,0.0037532679045444764,0.003174775682958725,0.0037726097273418197,0.0029360035611425,0.002529780426789612,0.0042277695943360154,0.0037571046147179712,0.004471671624921614,0.0038237725151867175
374,2.0,0.15789473684210525,0.375,0.004588248638975032,0.004495983016560759,0.0047433522049238905,0.0022733950279986946,0.002916194324543634,0.005124230717504772,0.004658920372527759,0.004936562783590665,0.004933511383285879
375,2.0,0.16279069767441862,0.875,0.007516187230195542,0.007396592918595262,0.007496171991750599,0.005999006331245401,0.0036482697131334087,0.007316800897453259,0.007585693057071528,0.00668731460234315,0.00680440513967981
376,2.0,0.2,1.0,0.003875389494600094,0.0037148046439429857,0.0040103484386905695,0.0028493915231447217,0.0038050003699232476,0.004064711649481874,0.0038741246825195197,0.004320150389493148,0.0035694701552833915
377,2.0,0.1951219512195122,1.0,0.005069785583039179,0.004527493345574859,0.005073263764684087,0.0039366736663771955,0.0029820383523083208,0.005782385245861589,0.005092179812098681,0.004320970411772008,0.005330178105852312
378,2.0,0.17073170731707318,0.875,0.003848448259883229,0.0033326112180642148,0.004028271470097428,0.003184353923651397,0.0033650205941557587,0.004352660063276874,0.0039015593961746337,0.003606691749410025,0.0037239662275136537
379,2.0,0.18604651162790697,1.0,0.00553841498327895,0.004960129670364353,0.005440914197519119,0.0038053763544825935,0.004309548890672969,0.006130107676379991,0.005562715849642549,0.005008563414361062,0.005370874291453925
380,2.0,0.18421052631578946,0.875,0.004524378116040761,0.004145844333547891,0.004743102397361831,0.004622619330567761,0.004076651050032473,0.005198995497345093,0.004593286105218119,0.004204176266810702,0.00440290483275157
381,2.0,0.17777777777777778,1.0,0.006478665217677669,0.007116506686488731,0.006344073637028626,0.0037997510604013134,0.00536502461920523,0.006129949197504563,0.006635615200655721,0.004097078261733545,0.005824449857170494
382,2.0,0.2,1.0,0.004303129198372677,0.004082319842258198,0.004200608878453639,0.0034384128449939594,0.0032904773188933206,0.00435095852016449,0.004288221757717014,0.0034244108782625357,0.004640925431279431
383,2.0,0.17777777777777778,1.0,0.008123772522053185,0.007801260715478822,0.00769644209951937,0.0028934454308263084,0.007996305141371899,0.008857567558817203,0.008225946452595221,0.006147578316501444,0.008573164521603656
384,2.0,0.1794871794871795,0.875,0.004103363326877281,0.003427180890075387,0.004092979087815414,0.0038021778704324665,0.003770691051875099,0.003874908287873935,0.004134106817671916,0.0034398888052412716,0.0038132140068306503
385,2.0,0.16666666666666666,0.875,0.004421821117541661,0.00399999094509531,0.004484422187851491,0.0025577143115377825,0.004251193920246661,0.004530294454931739,0.00456638613026688,0.004234980729824078,0.004224778959184049
386,2.0,0.1590909090909091,0.875,0.01077611020187732,0.009278080980562538,0.01096334496531163,0.005608645964239102,0.006744883541441236,0.012533412319227869,0.010969210526354405,0.009787425318728452,0.009942554583251332
387,2.0,0.16666666666666666,0.875,0.004474897031419947,0.004740784613506266,0.00481610586371666,0.002926854201963946,0.0020495565335023323,0.005298536220330476,0.004509596590713467,0.004182147944830896,0.004706414387242945
388,2.0,0.16666666666666666,0.875,0.004795846708837269,0.004498313657967661,0.004893501420870394,0.0030974399339760324,0.0035999595249323283,0.005659495419782784,0.004830626015379832,0.004500519424795587,0.0045180859012136
389,2.0,0.08333333333333333,0.125,0.00261706950376052,0.0023085067417776828,0.0025639632873213345,0.001694912760940259,0.0036631814861381637,0.002561957134962392,0.002669894171152219,0.0025617962082344877,0.002708059268076635
390,2.0,0.175,0.875,0.005326152254354879,0.005035067491924509,0.005277674334570927,0.004731428232528549,0.004762540383984318,0.005957939523604739,0.005338855562158663,0.0037923244553275193,0.0052252265917344535
391,2.0,0.17391304347826086,1.0,0.003603169455803617,0.003706206510770705,0.003953116459265366,0.001860725697486043,0.003071027300757446,0.004076340555663014,0.0036079447543857102,0.003117027951619614,0.003647053336779163
392,2.0,0.17777777777777778,1.0,0.016454892435816756,0.015376736555773929,0.0165981046101457,0.007236126489544891,0.006869303578772264,0.019215317679503685,0.016679288669469286,0.013033622022493505,0.01683297392612087
393,2.0,0.21052631578947367,1.0,0.006510995339329344,0.005447752790788667,0.00657465198527021,0.0034310436626772307,0.004543395189814542,0.006998600485474245,0.006463123582375992,0.005934993960861937,0.006887330778477005
394,2.0,0.17777777777777778,1.0,0.004758343558033332,0.0046074637716635595,0.0048638243847545165,0.004292632914943768,0.0030882040320029096,0.004066854041903016,0.00481124758333751,0.004359028925462181,0.004974384842770073
395,2.0,0.19047619047619047,1.0,0.0036082897318465254,0.003340145155168339,0.0035426879545455425,0.0032942408261836297,0.003264740999208896,0.004150638281550881,0.0036851505738706514,0.003939280234513036,0.003891988630091108
396,2.0,0.17391304347826086,0.5,0.0033923830450747266,0.002821805999718112,0.003382595692099032,0.0030626126273169507,0.0020482372826266734,0.003568070849744503,0.0034227444281941678,0.00337870735449905,0.003479914600531204
397,2.0,0.17777777777777778,1.0,0.0053857979397934665,0.004887969196460374,0.0051675943726832135,0.005137678860176575,0.005308576057930291,0.0054852716270656085,0.0054493322690727965,0.0046128733942744325,0.004497744772692312
398,2.0,0.3333333333333333,0.5,0.005762777402488056,0.005517418958157433,0.005973518538186554,0.0036175049062692455,0.0032413901068665575,0.00631368101128919,0.005843430829669041,0.005794129348367132,0.005378426306272298
399,2.0,0.18421052631578946,0.875,0.005178541526725341,0.004239049723291083,0.005226450688131232,0.0033141137727998324,0.004930784214373274,0.005640128537033896,0.005210951682307773,0.005401394669462548,0.005138402119587847
400,2.0,0.1951219512195122,1.0,0.0036737293533859283,0.003176139315154552,0.0036498706349349496,0.002725476229857735,0.0033391760194312757,0.00412002556366521,0.003691798940236346,0.003924264672373257,0.003498028845773472
401,2.0,0.1951219512195122,1.0,0.004623230216890886,0.00397429655236356,0.004625051027630181,0.0036587456615316608,0.004044739748021525,0.005427747059858752,0.004635908134454976,0.004357963467039148,0.0041978326168155364
402,2.0,0.19047619047619047,1.0,0.0029668108832949093,0.0032706733234130047,0.0030657748826361667,0.0025146177555113274,0.0025837677223920705,0.002936982166901684,0.0030045561578398673,0.002550794164524201,0.0029250794329698277
403,3.0,0.25925925925925924,0.875,0.0037892198523593427,0.003692511026237683,0.0038514606129554777,0.0029901240895412553,0.0034757033861090455,0.0040594339919678936,0.003827719159961661,0.003658500454065386,0.004159716795240544
404,2.0,0.09090909090909091,0.125,0.0052392178527860085,0.004830630692251736,0.005333705265990728,0.004047265381162266,0.0041226430168017966,0.006271263698724226,0.00531496423566425,0.0038931059265887333,0.004757086162179255
405,2.0,0.18181818181818182,1.0,0.007659334436994735,0.00625279847462993,0.007761889548852276,0.003971979911481462,0.005523030748057698,0.008928537099997568,0.007700008646440763,0.006317172976063924,0.00725582931165698
