region,model,n_ind,innovation,mixing,loss,matched,fst_median,sim_hs,sim_rich,sim_ht,obs_hs,obs_rich,obs_ht,selected
basin,uniform,120,0.024,0.05,1.532048836008677,False,0.001480686784359251,0.8824938370054257,9.977011494252872,0.8985551103255464,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.024,0.1,1.5490489372220353,False,0.001164052342941702,0.8874620978156265,9.988505747126437,0.8985337697187958,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.024,0.2,1.546671622256118,False,0.0012971673973609977,0.8887816928052437,9.959770114942527,0.8987215196925772,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.024,0.4,1.557476374299306,False,0.0006008209728618055,0.8903641080085257,9.982758620689655,0.8990072156173342,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.001,1.5178150063734923,False,0.00225515459217767,0.8780701218934143,9.971264367816092,0.8984599285091682,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.002,1.5247395801819748,False,0.0023778838980193654,0.8797609375037059,9.977011494252872,0.8987391680892255,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.005,1.5312107159579231,False,0.00152445598655624,0.8811972489989387,9.988505747126437,0.8986189089972884,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.01,1.532863209932461,False,0.0012077922924968918,0.8826500451485236,9.971264367816092,0.899176672970706,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.02,1.5404193202025,False,0.0010982398160910732,0.8851626656446264,9.977011494252872,0.8988024896848449,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.05,1.5538410389499082,False,0.0009775190799527873,0.8888348838628276,9.982758620689655,0.8993109724642401,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.1,1.5650035002208074,False,0.0007484309083810311,0.89118105026943,10.0,0.899394496267223,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.2,1.5690771653856572,False,0.0004544404142610096,0.8929018964897922,9.994252873563218,0.8995258623410834,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.048,0.4,1.5729574932785095,False,0.0003651328810626732,0.8936521709557265,10.0,0.899637591773629,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.001,1.5609247011624583,False,0.0007303378374768192,0.8899306222504774,10.0,0.8992453911693504,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.002,1.5620439060678497,False,0.0006852402449633219,0.8904195698806219,9.994252873563218,0.8996228242156836,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.005,1.5595268729836793,False,0.0006081942672882153,0.8904013008473157,9.988505747126437,0.8992209333232734,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.01,1.5613603402809872,False,0.0004771909513150266,0.8906950165996023,9.988505747126437,0.8995729860053636,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.02,1.5651915039801685,False,0.0005378166509763684,0.8915507229393246,9.994252873563218,0.8995600181700683,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.05,1.569770087749045,False,0.0004554633167177433,0.892543120502958,10.0,0.8996690232243597,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.1,1.5723289008943167,False,0.00031251901557773586,0.8934333542769667,10.0,0.8996441682423346,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.2,1.5741591285738148,False,0.00029287630250796797,0.8939735863600901,10.0,0.8997284063770392,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.1,0.4,1.5740453941420982,False,0.00018883191253786716,0.8943988032770577,9.994252873563218,0.8997222278992573,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.001,1.5743491752933134,False,0.0003117013001495683,0.894077111637105,10.0,0.8996863108215031,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.002,1.5738353277988724,False,0.00033968208631071954,0.8938182334504808,10.0,0.8997775422252895,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.005,1.5742619757512828,False,0.000364968046151256,0.8940458679055386,10.0,0.8996882191259948,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.01,1.5735213067167488,False,0.0002474831582930259,0.8937724892294473,10.0,0.8997128753263022,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.02,1.5729629849297604,False,0.00025115214232108865,0.8939541368999403,9.994252873563218,0.8998069174608309,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.05,1.575237390123676,False,0.00024641641736888973,0.894273386799961,10.0,0.8997974362141187,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.1,1.5744239811061898,False,0.0003128622242675684,0.8944979829839571,9.994252873563218,0.899752892009808,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.2,1.5772720093349961,False,0.0002021426695334595,0.8950104843488348,10.0,0.899743064498168,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,120,0.2,0.4,1.5775045928168403,False,0.0001853396892774067,0.8949622123268975,10.0,0.8998790140937043,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.001,0.7830902031358491,False,0.03838303417942397,0.7146849403028073,8.620689655172413,0.8561651475229151,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.002,1.0219045222810732,False,0.020384478802773717,0.7792035316825113,9.183908045977013,0.8656683709433132,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.005,1.2234636581808294,False,0.01608945336105766,0.8237235602699878,9.614942528735632,0.8714598190107933,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.01,1.3496186589654848,False,0.014821414563443706,0.850198561398504,9.741379310344827,0.8837345071581014,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.02,1.3610033873522314,False,0.0054231879360124675,0.8574587417394318,9.839080459770116,0.8723177587677818,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.05,1.3726819373817867,False,0.003664250029650382,0.8585940550141213,9.919540229885056,0.8684728625045478,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.1,1.3983686106098396,False,0.0019448618002371717,0.8656924328196413,9.925287356321839,0.8704756173814748,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.2,1.4317832966129096,False,0.0007884173144824284,0.8710086585605713,9.948275862068964,0.8756888910817291,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0002,0.4,1.4656286198658877,False,0.000787080610566642,0.8772960317758244,9.959770114942527,0.8808749227093932,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.001,1.0280835436348068,False,0.02473701222484458,0.7652042750427767,9.21264367816092,0.8770235440247179,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.002,1.1560558043151157,False,0.014854865874547776,0.8013660891863976,9.528735632183908,0.8726143680225951,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.005,1.316724520808559,False,0.008928428730996696,0.8404068214842764,9.724137931034482,0.8823015624266967,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.01,1.4002493742045399,False,0.006047504160595535,0.8589594149054323,9.89655172413793,0.8808335513177927,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.02,1.4483852787739195,False,0.003434464042457991,0.8701918397621483,9.913793103448274,0.8859266428738716,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.05,1.4548703516448376,False,0.0032885551776366062,0.8742547576202689,9.936781609195402,0.882081275946828,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.1,1.4700316497361445,False,0.0012470384147621116,0.8772413005390071,9.942528735632182,0.8841277427097759,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.2,1.507871324323901,False,0.0011263711332729098,0.8818324482626893,9.982758620689655,0.889877862134412,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.0005,0.4,1.4966298741584168,False,0.0008968817280844842,0.880625459604309,9.994252873563218,0.8859580444004728,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.001,1.1718742654848961,False,0.013442472860733575,0.7915533160618957,9.591954022988505,0.8819116138269124,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.002,1.3134618101783124,False,0.007864429696018183,0.8274634572653619,9.787356321839079,0.8879553030697718,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.005,1.4035981971146052,False,0.008151627248925784,0.8536339824353476,9.879310344827585,0.8889395064090406,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.01,1.4523354428205655,False,0.005564199124579815,0.8675205111527712,9.902298850574713,0.8911437460077364,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.02,1.5021700971523064,False,0.0039486339370811635,0.8782427444729018,9.959770114942527,0.8935466826817873,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.05,1.5274786779060703,False,0.0019169577884628835,0.8854732615349589,9.971264367816092,0.8942440016808675,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.1,1.5230518031262803,False,0.001089265150328044,0.885403462458731,9.977011494252872,0.8921920823140236,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.2,1.5380888511013147,False,0.0010767431185725496,0.8877322041500046,9.994252873563218,0.8937482302442281,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.001,0.4,1.5302917796479192,False,0.0006381779125180041,0.8861840147818526,9.988505747126437,0.893032114616899,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.001,1.3582410644537781,False,0.004644675963696505,0.8343417000286698,9.844827586206897,0.8934451740494419,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.002,1.424541716979732,False,0.005013990502273752,0.8523009501671407,9.896551724137932,0.8965008470443815,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.005,1.4719740460965682,False,0.0039009258860345465,0.8689113093686739,9.948275862068964,0.8930435918030538,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.01,1.5090948643205695,False,0.0024599307331753077,0.8784831911014964,9.959770114942527,0.8958359221980291,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.02,1.5401098752925393,False,0.0023224179031034187,0.8860651932284503,9.982758620689655,0.8972497475480733,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.05,1.5437979374072186,False,0.0011649779081082438,0.8888007975023559,9.982758620689655,0.8956916096632517,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.1,1.5492268845968218,False,0.0012505728174650765,0.8896841513882777,9.977011494252872,0.8972235853090732,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.2,1.5598843708610488,False,0.0008354798148812305,0.8915435783127864,9.988505747126437,0.898133771741325,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.002,0.4,1.5565552823120767,False,0.0005626467433581708,0.8918639069355262,9.982758620689655,0.8970713676742369,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.001,1.4574543633725012,False,0.003910358967858948,0.8617901970377372,9.93103448275862,0.8963414433435716,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.002,1.4835476250855661,False,0.002872964622888585,0.8679881699023384,9.959770114942527,0.8972344268212181,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.005,1.5106503058898193,False,0.0025526881265384915,0.8773424965646899,9.959770114942529,0.8975830305336311,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.01,1.5315861393514747,False,0.0019047762930333415,0.8841310611095711,9.96551724137931,0.897654287580926,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.02,1.5567142743567302,False,0.001309935036656266,0.8894673374643668,9.994252873563218,0.8987018321802421,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.05,1.5634114279349012,False,0.0009624561810109923,0.8921235879231508,9.988505747126437,0.898794658540135,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.1,1.5687463783877436,False,0.0004486668700191362,0.8927911894267501,10.0,0.8990332624346916,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.2,1.571925516505738,False,0.0005606031980335655,0.8938899973542848,10.0,0.8990089982404816,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.004,0.4,1.5698430040984495,False,0.00033001104707049166,0.8941336131041364,9.988505747126437,0.8989748573735615,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.001,1.5251429724836092,False,0.002704825612729959,0.8793862478300856,9.982758620689655,0.8987829475182818,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.002,1.5364325154158012,False,0.0017565222347605204,0.8829376649452216,9.988505747126437,0.8987028667001503,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.005,1.5456823052881727,False,0.0013962780096777425,0.885961290751955,9.988505747126437,0.8988931080714625,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.01,1.5523878375555933,False,0.0012047980995724171,0.8885162644757573,9.982758620689655,0.8991213317129572,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.02,1.5665566922642589,False,0.0007677498955024464,0.8921034104888493,9.994252873563218,0.8994654852798144,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.05,1.5742852162869576,False,0.0004049285411715506,0.8942054842346484,10.0,0.8995256067035194,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.1,1.5725822858699392,False,0.0003718505054810517,0.8944924460601817,9.988505747126437,0.899582221874213,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.2,1.5768278917507548,False,0.00031158615680129166,0.8950133305194642,10.0,0.8995792799047884,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.008,0.4,1.575940596749363,False,0.00024887464346059335,0.8951530889214087,9.994252873563218,0.8995986643284396,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.001,1.5532034427711023,False,0.000858099960128857,0.8878108269448922,9.994252873563218,0.8991814839157667,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.002,1.5516181314282933,False,0.0008062379713785026,0.8876184904937436,9.988505747126437,0.8993004101014749,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.005,1.5584803472797966,False,0.0007032023538161485,0.8900905728288367,9.988505747126437,0.8991716589690518,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.01,1.5652175147395413,False,0.0006340560997775091,0.891822797983285,9.994252873563218,0.8992796222361467,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.02,1.5701219135318936,False,0.0005045205362465703,0.89367805377285,9.988505747126437,0.8995641780515667,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.05,1.574564499857682,False,0.0003677440485565968,0.8941558973687528,10.0,0.8996798356673504,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.1,1.5760204339917596,False,0.0002829043553775882,0.8951042713755792,9.994252873563218,0.8996799981126253,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.2,1.5758429189995653,False,0.0002310362574006707,0.895399301407239,9.988505747126437,0.899788644932337,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.012,0.4,1.5799745203762987,False,0.0001468305338886172,0.8958230472657199,10.0,0.8998476429187202,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.001,1.5700371002158418,False,0.00040752272994227693,0.8930504185959377,9.994252873563218,0.8997146493996984,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.002,1.5694327181544943,False,0.0004797994157876342,0.8928597727370436,9.994252873563218,0.8996995428441137,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.005,1.5730715771405857,False,0.0005117372701456057,0.8936815142768695,10.0,0.899647481270966,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.01,1.5739917966323937,False,0.000247781581289663,0.8939118034172839,10.0,0.8997340047541952,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.02,1.5769631492932508,False,0.00020485340034687364,0.894934276258026,10.0,0.8997131147193387,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.05,1.5791188909036167,False,0.00021976351959954215,0.8955692251852697,10.0,0.8998110375859859,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.1,1.5788073576328518,False,0.00014904905001718912,0.8958244251701859,9.994252873563218,0.8999143151618766,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.2,1.5813347597493024,False,0.00018201452968476074,0.8962237698471113,10.0,0.8999084649945446,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.024,0.4,1.579906425814447,False,0.0001073109348150611,0.8957350852137972,10.0,0.899917598693866,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.001,1.5766334788285332,False,0.00020586351514569732,0.8951198756884873,9.994252873563218,0.8998850361110374,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.002,1.5777197448069336,False,0.0002241284911352607,0.8955082117254056,9.994252873563218,0.8998608574143406,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.005,1.5788491351744582,False,0.0001323914924801298,0.8954020809671164,10.0,0.899893068174903,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.01,1.5769629883338547,False,0.0002438929578800994,0.895674844495788,9.988505747126437,0.899897673070957,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.02,1.5793611683960762,False,0.00012338260650118077,0.8955632119422953,10.0,0.899905136148873,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.05,1.5802163265789344,False,0.00011797940051118302,0.8958711330820224,10.0,0.8998833885739606,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.1,1.5805517698814326,False,6.80329547422641e-05,0.8959502399660373,10.0,0.8999196219925131,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.2,1.579324780670654,False,0.00012783157289632968,0.8959653711713739,9.994252873563218,0.8999498547681104,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.048,0.4,1.5812979252764425,False,0.00011896961146521114,0.8961710472714993,10.0,0.8999518904638967,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.001,1.5806750510564047,False,0.00010021841049201479,0.8959828189823416,10.0,0.8999291618050215,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.002,1.5811052316598397,False,7.272313217636866e-05,0.8961205799340766,10.0,0.8999365158736085,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.005,1.5808842595668053,False,8.688901222846774e-05,0.8960494109046162,10.0,0.8999331806156236,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.01,1.5783061031678638,False,0.00011308284317356016,0.896105006660659,9.988505747126437,0.899920782621253,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.02,1.5812692619316322,False,0.00010257864991966476,0.896175539441535,10.0,0.8999366902885351,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.05,1.581025012043867,False,9.599335917192633e-05,0.8961023871854549,10.0,0.8999270816505285,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.1,1.5790781257244153,False,0.00011175154667596531,0.8958944759136096,9.994252873563218,0.8999369065972432,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.2,1.578686096638352,False,9.856733552494727e-05,0.895753150921614,9.994252873563218,0.899947094480901,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.1,0.4,1.5799226243061733,False,8.171612967578107e-05,0.8961496038985235,9.994252873563218,0.8999678395974727,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.001,1.5800133545202186,False,8.290046992350122e-05,0.8961895852077774,9.994252873563218,0.8999576230721482,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.002,1.5796058172337086,False,7.147063915392578e-05,0.8960549670983097,9.994252873563218,0.8999551030329505,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.005,1.5815323057809774,False,8.195272971615912e-05,0.8962495753914045,10.0,0.8999521290019582,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.01,1.5797781224522947,False,8.164388418118705e-05,0.8961151960051256,9.994252873563218,0.8999526099254692,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.02,1.5795979036145993,False,9.799720023202294e-05,0.8960433979322954,9.994252873563218,0.8999646877316535,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.05,1.5803730373342573,False,7.081970976378734e-05,0.8963286984010034,9.994252873563218,0.8999379475294648,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.1,1.5795323343829892,False,8.527834473684085e-05,0.8960372385613365,9.994252873563218,0.8999476027636161,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.2,1.578789022916852,False,6.910914717034506e-05,0.8957659209002987,9.994252873563218,0.8999705866325677,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,2000,0.2,0.4,1.5817698780316811,False,8.053187737795283e-05,0.8963445788832113,10.0,0.8999357660604189,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.001,1.4089130621513375,False,0.006489296175069279,0.8538008840529168,9.873563218390805,0.8912374504270885,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.002,1.4708082159890643,False,0.007612485731586131,0.8689244833758806,9.959770114942527,0.8916097224160451,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.005,1.5134989112580497,False,0.003512109369853341,0.8807260688031469,9.959770114942527,0.8951096216794553,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.01,1.5260653257528194,False,0.002662961916760493,0.8848610989729728,9.971264367816092,0.8943748992283563,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.02,1.5408604107907227,False,0.0013066950797321914,0.8884804058263325,9.977011494252872,0.8954527924523998,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.05,1.5423895344739718,False,0.0006126418061401003,0.8892184220184088,9.994252873563218,0.8937356599723687,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.1,1.5472593381249802,False,0.0004021565112964517,0.8900300167503074,10.0,0.8941545225486114,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.2,1.552227017919376,False,0.0003197239623996865,0.8913200271560563,9.994252873563218,0.8950857858277859,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0002,0.4,1.556916403012694,False,0.00024414898062268507,0.8917480163479862,10.0,0.8958453294893926,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.001,1.4566166478864648,False,0.005446831049107976,0.864495946270959,9.913793103448276,0.8948014210993075,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.002,1.498621579371799,False,0.003996202754577619,0.8748283194616847,9.977011494252872,0.8943030629354102,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.005,1.5319561887349018,False,0.002268820813032095,0.8842854760117868,9.988505747126437,0.8956583917419855,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.01,1.5382777149756774,False,0.0016512957560736083,0.8877254006985398,9.977011494252872,0.8953126923800916,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.02,1.5511367223247896,False,0.0012517335375471362,0.890123325463239,9.988505747126437,0.8964660260447449,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.05,1.5540113914674862,False,0.0006738096808397113,0.8914920111609984,9.982758620689655,0.8965426014648404,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.1,1.5602208509435234,False,0.0003468648055760654,0.8925893835582553,9.988505747126437,0.8971357943252127,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.2,1.5627396564219087,False,0.0003802150168049322,0.8928488528451726,10.0,0.896787407776483,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.0005,0.4,1.5651568861209575,False,0.00024756744080255545,0.8932166998335968,10.0,0.8972726395071984,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.001,0.001,1.4959106896490684,False,0.003661323020905382,0.8738145568006815,9.948275862068966,0.896811743788604,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.001,0.002,1.5262802688431563,False,0.0019592257512147018,0.8808189792777489,9.988505747126437,0.8972195126350379,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.001,0.005,1.5470084705663594,False,0.0021227735424706176,0.8872743459571396,9.994252873563218,0.8974984974325063,0.5096609240503605,5.896551724137931,0.5224925592027359,False
basin,uniform,10000,0.001,0.01,1.547772109831762,False,0.0012282010866665205,0.8898926339728453,9.959770114942527,0.8979416947384071,0.5096609240503605,5.896551724137931,0.5224925592027359,False
